A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16
81589,1105.07,431.522858776339,242.806359864272,1.77723046059238,0.826679404965603,82925,322.307836106101,0.709642347702049,0.983889056376244,0.83957963593811,0.746907908934566,0.00528898330383187,0.0010153603296959,0.557871424429005,0.991466088589286
69966,1017.515,390.810965166189,230.527967581645,1.6952865600907,0.807497657424756,70935,298.468554435707,0.709882305194805,0.986339606682174,0.849210331791007,0.763715916488642,0.00558572685541819,0.00117215980428583,0.583262001098087,0.988796231473195
66985,998.738,371.817397998704,230.625958431649,1.61220965986316,0.784390970289646,68002,292.041008942383,0.710068266621438,0.985044557513014,0.843886962284147,0.785442022116997,0.00555075610955743,0.00130313209057687,0.616919170107238,0.994603045401651
76989,1070.532,410.738102945173,239.403784000021,1.71567088908309,0.812570894145459,77720,313.090145660344,0.71016511391938,0.990594441585177,0.844188118625302,0.76226223818864,0.00533502322338481,0.00111105024609953,0.581043719768356,0.996879795291123
67360,998.54,391.008395894297,220.739639722201,1.77135559515445,0.825406131370059,68045,292.857329997664,0.71021888574923,0.989933132485855,0.848947842666599,0.748979646147631,0.00580475647111487,0.0011267921946693,0.560970510343431,0.993678252213483
77054,1073.039,407.40000363539,242.418032214836,1.68056806629939,0.803698386477307,78024,313.222285094824,0.710384629568168,0.987567927817082,0.840957482130847,0.768832308050611,0.0052872012307653,0.00113954663484629,0.59110311790243,0.993389023836827
75622,1056.956,418.38605062322,230.779396284197,1.81292635893714,0.834112483086947,76182,310.298116094769,0.710405922084754,0.992649182221522,0.850636876642498,0.741655023231665,0.00553259700382454,0.00103256302686046,0.550052173484762,0.997204084101187
70332,1004.224,377.663977162396,237.54788863573,1.58984354410124,0.777411197627959,70976,299.248197421995,0.710510364892714,0.990926510369702,0.876398526440981,0.792366271388702,0.00536973180291184,0.00130567858267761,0.627844308034434,0.998174219829254
67909,1003.736,389.097058575856,225.409806024686,1.72617627173346,0.815103675084733,69501,294.048336576523,0.710560734950979,0.97709385476468,0.847028839987082,0.755719762191924,0.00572968323161666,0.00115279873733394,0.571112358967419,0.985840602543281
138659,1415.439,509.827520742515,347.585418338551,1.46676901228906,0.731566018401222,139826,420.173918792484,0.710732829983649,0.991653912720095,0.869712300532553,0.824149151816169,0.00367684406163693,0.00104635303460505,0.679221824439311,0.99626152455802
68670,1050.566,413.92286124893,212.230057082912,1.95034985589823,0.858550791858385,69637,295.6913247577,0.710781269407527,0.986113703921766,0.781862220569997,0.714363357137391,0.00602771022642974,0.000968297492130305,0.510315006020603,0.995292798454988
149941,1485.141,563.717847122982,342.71126908883,1.64487689191471,0.793976665872093,152636,436.933416640493,0.710822982838722,0.982343614874604,0.85426948128795,0.775092395726777,0.00375959775593721,0.00083701848456016,0.600768221913476,0.988189765622167
157579,1512.321,558.993799539155,362.314853023464,1.54283986669173,0.761508089143779,159950,447.923893334372,0.710932953156088,0.985176617693029,0.865805297112313,0.801303867240834,0.00354738765659863,0.000902147122418577,0.642087887655116,0.990638790994195
67569,1000.412,393.070378648461,220.75693278398,1.78055734735677,0.82739400635013,68609,293.311306973001,0.711252631578947,0.984841638852046,0.848397872184506,0.746205572603887,0.00581731827684975,0.00111259355605363,0.556822756585094,0.99145485041304
80594,1114.614,446.802221075194,233.08449751781,1.91691093072826,0.853145737250659,82168,320.336491627766,0.711470894613252,0.980844124233278,0.815198905062065,0.716953668799814,0.00554386456901499,0.000903559467799773,0.514022563205513,0.985335470049606
68814,1033.465,383.777291970705,232.08301349216,1.65362077213664,0.796427839899019,70564,296.001192618215,0.711476426799007,0.975199818604387,0.809645899893316,0.771283759646752,0.00557702345410389,0.00121741593216161,0.594878637894829,0.983703672523242
200714,1688.8,612.103051443839,420.649552892671,1.45513776785118,0.726449214191495,203767,505.526460219417,0.711860319126675,0.985017201018811,0.884364069420467,0.825884561475346,0.0030496280849559,0.000875193396951226,0.682085308883325,0.992528093852567
78807,1088.885,426.786786052992,237.688970872956,1.79556831974803,0.830561625016828,80316,316.765195060859,0.711999927722164,0.981211713730763,0.835238738673695,0.742209471831042,0.00541559488437565,0.00101375241436716,0.550874900075715,0.989133518720313
70350,1008.987,399.479238851985,226.189915344891,1.76612311933918,0.824259690579249,70996,299.28648812153,0.712116610993015,0.990900895825117,0.868366027150856,0.749191594991553,0.00567845399931748,0.00110352318117183,0.561288046005987,0.991303794659888
67882,991.604,392.736224435785,221.548668778339,1.77268600439536,0.825695755706147,68565,293.989875294562,0.712268110467556,0.99003864945672,0.867536894456977,0.748568267968955,0.00578557238201268,0.00112060291340696,0.560354451810041,0.993332494224293
191554,1682.544,635.3960002873,385.930851761137,1.64639856437433,0.794406591520222,193468,493.856383731343,0.712504556511906,0.990106891062088,0.85029226593798,0.777241883027343,0.00331705942077586,0.000746720020077575,0.60410494473189,0.99459751373802
72067,1021.302,398.383650798026,231.581586954439,1.72027342949508,0.813687220873891,72949,302.916744783825,0.712948764876389,0.987909361334631,0.868236307320467,0.760364397929068,0.00552796218516139,0.0011398085807592,0.578154017638034,0.994582994698542
61422,968.493,363.980757173873,216.331613558492,1.68251302334719,0.804207198924629,62310,279.651424664211,0.712949206054415,0.985748675974964,0.822888220426372,0.768313761517405,0.00592590207375001,0.00127376315227284,0.590306036137024,0.993197593560996
75614,1086.054,430.479464328679,224.201345057009,1.92005745647609,0.853667894234188,76304,310.281702547225,0.713292518418595,0.990957223736632,0.80558104342872,0.720781659192735,0.00569311852737164,0.000947861529545298,0.519526200228632,0.997520154583674
59413,920.796,348.259906310735,218.412253734283,1.59450717785469,0.778896067016839,60023,275.039962680608,0.713763980826295,0.989837229062193,0.880571242323413,0.789754886211918,0.00586167852676578,0.00140660140100824,0.6237127802956,0.99451450510104
58877,964.919,376.850338385294,202.268878844579,1.8631157721246,0.843750685568167,60278,273.796502306681,0.713816347809219,0.976757689372574,0.794646218144094,0.726539091034991,0.00640063757299615,0.00110011717332917,0.527859050801951,0.983462523007836
74385,1073.863,414.726511796646,232.455666369,1.78411014140782,0.828152047071993,76137,307.749774224328,0.71419655887549,0.976988849048426,0.810582966657626,0.742054740824547,0.00557540514615374,0.00104279747401199,0.550645238380185,0.982411754112015
70888,1006.981,384.951674920725,236.534787151744,1.62746325627684,0.788953274481551,72031,300.428701769964,0.714467132979903,0.984131832127834,0.878496499025774,0.780432249922884,0.00543042087406508,0.00124266504670849,0.609074496719695,0.99124636374661
63139,971.167,378.936576735313,214.342828827352,1.76789948517726,0.824650214569947,64207,283.533193145059,0.714630115900036,0.983366299624652,0.841239641642177,0.748233901271313,0.00600162461767391,0.00116037434124625,0.559853971011688,0.989765547126006
141953,1402.05,524.231163330141,346.397499788709,1.51338033227695,0.750586301144787,143704,425.135476164705,0.714710798727192,0.987815231308801,0.907459884938986,0.810969484271141,0.00369299108388087,0.000985317218473381,0.657671504419001,0.995307119886708
59344,944.279,355.424782472886,214.731127160188,1.65520847942898,0.79686795993673,60734,274.880205803844,0.714893206924384,0.97711331379458,0.836346063535596,0.773385029291855,0.00598922860732147,0.00132170245628177,0.598124403532763,0.99002058448083
65293,973.285,359.769278932829,233.307283903504,1.54204049232183,0.761221979589694,66249,288.32903009304,0.71489729777077,0.985569593503298,0.866156616147705,0.801427600901056,0.0055100742642064,0.00140214974149039,0.642286199486022,0.990431327266942
75775,1074.69,414.554219259205,234.11758550616,1.77070944227851,0.825265194347444,76841,310.611858277025,0.714966410024155,0.986127197719967,0.824459626967113,0.749267149739976,0.00547085739702019,0.00106360881006104,0.561401261679468,0.994078514962906
180089,1610.86,609.186554150078,377.714964048617,1.61282080969307,0.784576773078226,181809,478.849074732123,0.7152746886121,0.990539522245873,0.872130461351054,0.786046690410299,0.00338269718944565,0.000796592584463295,0.617869399504985,0.996512625194198
76397,1060.401,411.588498388444,238.442166738398,1.72615651006062,0.815098961360837,77126,311.884083433464,0.715327715355805,0.990547934548661,0.853779871121843,0.757757042907254,0.00538749556119277,0.00109568726606827,0.574195736075545,0.991151707875851
66942,1014.517,394.257899925733,218.210491436483,1.80677792955934,0.83286814943421,67661,291.947258256798,0.715536315536316,0.989373494332038,0.817315791167687,0.740498182311101,0.00588954467936024,0.00109233907820468,0.548337558006045,0.990724197753784
73299,1042.622,408.651688389446,229.42789650018,1.7811769824997,0.827526591328412,73978,305.494984229762,0.715628844238768,0.990821595609506,0.847333046661379,0.747568143995101,0.00557513319949038,0.00107408377673869,0.558858129916281,0.995425237489707
162019,1575.185,596.692001483178,350.252185150539,1.70360679185119,0.809594246387111,164165,454.190486248277,0.715631625441696,0.986927786068894,0.820564409604171,0.761180785261593,0.00368285202033822,0.000762632481559828,0.579396187851456,0.987063280796425
73973,1054.15,401.151169214625,236.881577881409,1.6934671442262,0.807034332632341,74875,306.896316111312,0.715897763454596,0.987953255425709,0.83652373881373,0.765039066724283,0.00542294038655489,0.00114590613598654,0.585284773614363,0.991160534131791
187588,1654.357,593.158085403448,405.880310345967,1.46141133305493,0.72922870502715,189950,488.717157175579,0.716110462142208,0.987565148723348,0.861303972685656,0.823923957545262,0.00316202574473553,0.000898863383224319,0.678850687817046,0.992080088627964
66678,993.912,389.536835098703,222.081122969007,1.75402947306361,0.821564312852923,68362,291.371011536582,0.716166867159306,0.975366431643311,0.848196665074128,0.747993476567507,0.00584205937638656,0.0011280723919003,0.559494240987545,0.98136938870151
65383,955.639,354.577258814097,235.087069369524,1.50828056925901,0.748613534343353,65965,288.527678314264,0.71665954205167,0.991177139392102,0.899677744394149,0.813723021265548,0.00542308029325815,0.0014666693251675,0.662145155337531,0.998700671824585
183019,1641.758,624.628080918601,375.956575133486,1.66143677816201,0.79857999545664,184890,482.728731523083,0.716751845542306,0.989880469468332,0.853272520908352,0.772825856329041,0.0034129138554937,0.00075098569473271,0.597259804210715,0.992309404833521
65693,988.933,384.595796135363,222.174609086529,1.731051976266,0.816260916318059,67513,289.210866691221,0.716937684164575,0.973042228904063,0.844102566570657,0.75198655210841,0.00585444105361854,0.00115479660055306,0.565483774551895,0.978881805484417
65289,1017.247,395.71673806324,211.954836449435,1.866986121629,0.844457463570475,66261,288.320198106574,0.716996672487069,0.985330737537918,0.792860980729993,0.728602483477707,0.00606100167046884,0.00105362667030569,0.530861578929882,0.99111120036815
73048,1044.333,398.694151166078,235.529468191735,1.69275697952801,0.806853007172256,74193,304.971477787373,0.717014468285596,0.984567277236397,0.841666788711688,0.764925888416997,0.00545797490918408,0.00115262686016145,0.585111614770532,0.99045176970572
194330,1672.373,628.054976762331,395.885484897408,1.58645618675585,0.776322666330979,196056,497.421994616628,0.717082224788838,0.991196392867344,0.873139066175277,0.792003905742255,0.0032318992268941,0.000784416764176386,0.627270186710986,0.995136668475139
65469,997.877,375.160020110378,223.478989512042,1.67872613407429,0.803214595895044,66351,288.717370025197,0.717342712510683,0.986707057919248,0.826212090443029,0.769584589371361,0.00573034596695196,0.0012398982755346,0.592260440197886,0.994243079138534
70563,1014.222,393.480115663691,229.372255550696,1.71546517131721,0.812520752323956,71437,299.739223317782,0.717351523900535,0.987765443677646,0.862026956775283,0.761764601019815,0.00557629516409012,0.00115826695304218,0.580285307366877,0.995459234214982
74966,1101.78,423.367186444181,229.032081393762,1.84850604276835,0.841037126727569,76897,308.949309289754,0.717377990430622,0.97488848719716,0.776040583260346,0.729743161921897,0.00564745599930877,0.000987899476033211,0.532525082371768,0.984375832689924
72735,1045.498,391.907333971692,238.19128331653,1.64534708623611,0.794109664415167,73966,304.317397278421,0.717590765588003,0.983357218181327,0.83619370630035,0.776503450941803,0.00538815335081724,0.00120835145944017,0.602957609324529,0.992074545626002
70686,1048.179,401.900821228597,227.53603966123,1.76631720331853,0.824302425200293,72526,300.000350765044,0.717624365482233,0.974629787938119,0.808485734760131,0.746453689365336,0.00568572024486598,0.00108887173756516,0.557193110367122,0.984179776412005
75297,1042.473,401.414812096316,240.355003145511,1.67009135172152,0.800921292248348,76241,309.630615411208,0.717729482413497,0.987618210674047,0.870678671907263,0.771348256418886,0.00533108639250324,0.00116411930648127,0.594978132680456,0.993667833853048
176920,1640.204,627.016897113038,362.913448991887,1.72773122311887,0.815473983329444,180242,474.617256591609,0.717882546754475,0.981569223599383,0.826401432545493,0.756944922500302,0.003544070184903,0.000717693804316644,0.572965615698989,0.989930584016668
177893,1612.656,610.876558823677,376.423408319035,1.62284423689701,0.787588085403102,181791,475.920584059539,0.717889426957224,0.978557794390261,0.859577916954602,0.779078157747592,0.00343395501129149,0.000780366250006788,0.606962775879382,0.985006042846867
71197,1042.332,408.852087181237,223.395850757001,1.83016867052722,0.837525835354466,72056,301.082772450549,0.718160543888317,0.988078716553792,0.823492060509631,0.736410016948463,0.00574254655647341,0.00104174886714246,0.542299713062036,0.992499944882037
67293,1019.205,399.058315591003,215.683081763996,1.85020685130816,0.841356792428381,68181,292.711647673719,0.718842468460577,0.986975843710125,0.814060463769366,0.733505946969717,0.00593016087246821,0.00105891425515884,0.538030974239941,0.995468594754742
141385,1429.427,525.900923981084,344.355118430428,1.52720518974175,0.755810114583491,143530,424.284071150899,0.719165191560357,0.985055389117258,0.869539345447073,0.806775671620915,0.003719637330559,0.00097205655809445,0.650886984319379,0.994037980387912
155088,1485.027,526.915088385173,375.687936922104,1.4025339559796,0.701168897532558,156676,444.36941221678,0.719168649054714,0.989864433608211,0.883729514641688,0.843341597179597,0.00339752326669486,0.00106012308240733,0.711225049533434,0.997517282313914
71092,1025.404,397.074349784744,230.495018631384,1.72270252147947,0.814272171002467,72226,300.860674921652,0.719438147668394,0.984299282806746,0.849651017315257,0.757693553070729,0.00558535910910854,0.00113554730781885,0.574099520364946,0.989002691312849
69345,1024.41,394.18195232894,225.77008028453,1.74594415625032,0.819725904593919,70535,297.141037606151,0.719465886454183,0.983128943077904,0.830380989414693,0.753816951411794,0.0056843601172246,0.00113220467546957,0.568239996235771,0.992115300775548
61636,959.365,368.632134448994,214.9134490534,1.71525856605372,0.81247037290765,62421,280.138166944985,0.71947518326563,0.987424104067541,0.84154350009829,0.759939627519768,0.00598079262848001,0.00123042422695363,0.577508237474883,0.99057595129538
77837,1082.476,416.273619690934,240.626390174324,1.72995829505384,0.816002326181303,79765,314.809698776183,0.719793227172687,0.975828997680687,0.834755714040574,0.756256663609661,0.00534801726288184,0.00107906950836104,0.571924141254017,0.989404912303932
76189,1053.226,399.387722250878,244.820528376025,1.63134899226036,0.790090959896591,77268,311.45922313174,0.719850718065004,0.986035616296526,0.863095782084987,0.779841757218805,0.00524206541956028,0.00119593656306237,0.608153166302113,0.9921100549869
79535,1111.194,418.073265950585,247.102286165921,1.69190367453688,0.80663477777995,81919,318.224931755058,0.719877991383368,0.970898082251981,0.809446918333659,0.761170248548422,0.00525646905073974,0.00108843147993281,0.579380147275267,0.980255400128745
77805,1076.812,410.95315804008,245.273535293284,1.67548919433434,0.802359820231333,79744,314.744980544757,0.72038998555609,0.975684691011236,0.843213590553902,0.765890161413627,0.0052818348183289,0.00112106434551884,0.586587739350192,0.982821418810256
73688,1059.474,415.653896588589,228.311504598423,1.82055607455999,0.835636577114711,75227,306.304547097239,0.720411395498895,0.979541919789437,0.824946960165623,0.73692211142776,0.00564072707345279,0.00102612720217323,0.543054198311147,0.988660619550664
174927,1615.125,639.234094031299,351.394065463516,1.81913742108336,0.835354850561642,177314,471.936408684356,0.720575877409787,0.986538006023213,0.842663985548493,0.73828416395645,0.00365429061283449,0.000669695000834199,0.545063506748875,0.991545421993801
71259,1009.897,377.491380743673,240.60390610104,1.56893288584079,0.770553028900642,71833,301.213838855858,0.720595819555259,0.992009243662384,0.878001834482483,0.797935672762794,0.00529745548974407,0.00132470325655812,0.636701337867412,0.998941667439013
207561,1752.359,667.531421409909,400.332037569549,1.66744441804496,0.800209818458655,210438,514.076719123493,0.720660382271757,0.986328514811964,0.84939451379737,0.770116136312655,0.00321607345026238,0.000697799437047539,0.593078863409131,0.988926040252003
63169,970.643,365.630524277264,222.050006543808,1.64661343617267,0.794467185582273,63951,283.600544430675,0.720811082203661,0.987771887851636,0.842548310526285,0.775647889331078,0.00578813222114113,0.00129233964175833,0.601629648223756,0.990651462365075
72707,1017.465,385.565985447231,241.544944381609,1.59624945342713,0.779446739083842,73595,304.258816764707,0.721070691843859,0.987933962905089,0.882565876455995,0.789122558131747,0.00530301051408023,0.00126846966218805,0.622714411752393,0.994007539400955
63076,990.318,387.096806428728,210.592715133714,1.83813009003157,0.83906502945357,63886,283.39170334312,0.72108283604271,0.987321165826629,0.808210824689471,0.732095172671744,0.00613699039933934,0.00108744018898094,0.535963341849271,0.985170345807023
140313,1432.029,517.425902305591,347.254304443603,1.49004892289139,0.741349726328536,141966,422.672521274361,0.721240439180854,0.988356367017455,0.859813279585983,0.816875458671435,0.00368765475975562,0.00101286931247835,0.667285514979667,0.994288062856482
172941,1635.318,643.13230798775,347.714664972863,1.84959788232671,0.841242452457496,175771,469.249741721872,0.721399073958203,0.983899505606727,0.812649730677573,0.729631735015885,0.00371879605176187,0.000650125176451081,0.53236246874229,0.98465649481596
69728,1020.06,386.045227584733,232.194347013093,1.66259528946657,0.798895925137599,70902,297.960478881501,0.721485850276786,0.983441933936983,0.842103819356952,0.771827904066245,0.00553644486554516,0.00121197216255894,0.595718313495293,0.990438461866241
78948,1073.958,420.850342414752,240.709066345367,1.7483776112152,0.820282332633677,79816,317.048443581973,0.721546405885847,0.989124987471184,0.860154372897244,0.753351991500862,0.00533072835809333,0.00105915148107007,0.567539223098315,0.99227287115156
77430,1073.469,424.835295919876,233.099861101894,1.82254632804852,0.836030548516145,78082,313.985569650651,0.721594721538806,0.99164980405215,0.844384220474179,0.739075996430081,0.00548670148417766,0.00100982817837855,0.546233328499117,0.995535547113785
65736,1014.17,399.521978390412,211.150017605122,1.8921238223033,0.848929168772552,66585,289.305504117552,0.721612364977606,0.987249380491102,0.803140670375328,0.724129133729015,0.0060776740049655,0.00103081622851155,0.524363002315134,0.992159728214945
61025,973.886,376.083334012417,208.254371691292,1.80588446215145,0.832686113205224,62070,278.746198570426,0.72179641851773,0.983164169486064,0.80853980735845,0.741182002394242,0.00616277483019119,0.00114724328220146,0.549350760673138,0.992064002970701
73236,1060.551,409.77921912896,231.119114731794,1.77302175808563,0.825768728795422,74642,305.36367056057,0.721871211299814,0.981163420058412,0.818222399386702,0.745190718088782,0.00559532496489377,0.00106432637480483,0.555309206325675,0.984575305280684
66144,992.056,373.69821507835,227.611884121952,1.64182207146146,0.793109252324282,67488,290.201923575573,0.721977842056432,0.980085348506401,0.84455501047469,0.776567593491793,0.00564976740261173,0.00126743992773833,0.603057227261635,0.990112666072505
158438,1527.5,569.152897914191,357.262876143637,1.59309275023964,0.778447399063779,160009,449.143103018125,0.72223108586745,0.990181802273622,0.853309887157846,0.789143136517668,0.00359227519858993,0.00085935478039653,0.622746889912942,0.992093555554592
68100,1014.884,384.195734549763,227.061787911902,1.69203166275969,0.806667535077774,69047,294.461564548694,0.722623089983022,0.98628470462149,0.830852946598818,0.766436318960624,0.00564164074228728,0.00120085202632377,0.587424631021912,0.993941075174002
65506,997.059,376.469371433589,222.686882833717,1.6905772205483,0.806294768436373,66312,288.798943241525,0.722633454312789,0.987845337193871,0.828036019247611,0.767124672431606,0.00574709753966949,0.00122769965598447,0.588480263053299,0.994871327460178
58252,950.381,363.191034782747,208.03482097625,1.7458184792257,0.819697094099544,59974,272.339402143562,0.722657800714569,0.971287557941775,0.810448110797547,0.749851664996272,0.00623482515248828,0.00121592134397622,0.562277519497681,0.981634483992239
76661,1076.239,420.853681531772,237.380889329982,1.77290464586113,0.825743280932009,78917,312.422497171606,0.722671568627451,0.97141300353536,0.831700366369486,0.742354197863944,0.00548980161401197,0.00102844504041529,0.551089755086219,0.97702958707883
68291,1010.006,398.000543683495,223.760598733628,1.77868912550278,0.82699328978733,70414,294.874213436016,0.722931487127371,0.96984974578919,0.841250680949578,0.740888971424397,0.00582800872272328,0.00108320953991363,0.548916467978301,0.9763517524024
66149,1013.351,393.080213146559,217.360057495583,1.80842891594536,0.833203709657659,68260,290.212891933984,0.723129564038655,0.969074128332845,0.809493463737403,0.738304504342422,0.00594234551008419,0.00108913003444797,0.545093541132309,0.985762921678722
81552,1115.057,427.55487429644,245.760471801887,1.7397218973485,0.818290761580108,83067,322.234745724669,0.723312165182531,0.981761710426523,0.824233654667851,0.753668745456171,0.00524272702443153,0.00104341969619311,0.568016577877479,0.988190878590408
71942,1028.174,398.726852644909,231.227904527567,1.72438898955369,0.814676590841582,72861,302.653926667633,0.723355051480052,0.987386942259919,0.855183152096492,0.759050775386741,0.00554233761425745,0.00113489596839213,0.576158079615213,0.993520648730872
80915,1088.221,422.513115480756,245.098199072631,1.7238523868368,0.814548062494785,81576,320.973796067912,0.723514789513216,0.991897126605864,0.858627309524707,0.759677710129052,0.00522169085436267,0.0010727745313089,0.57711022326692,0.994852835846597
71882,1040.314,408.823606906365,226.342946264185,1.80621315421595,0.832753117398524,73208,302.527692872327,0.723515616350112,0.981887225439843,0.834643720138994,0.739995655245066,0.00568742671192184,0.00105199156000109,0.547593569781574,0.989070708903549
70342,1013.073,382.584615755145,236.822182574075,1.61549315860847,0.785386236117806,71805,299.269470637686,0.723668237279068,0.979625374277557,0.861277485431703,0.782230801536513,0.00543892149434399,0.00125612310721766,0.611885026872456,0.988496074767414
69623,1009.02,379.549320278063,234.125172156936,1.62113845675529,0.787080372076583,70383,297.736052272976,0.723731808731809,0.989201937967975,0.859336082429107,0.784446279747914,0.00545149333234797,0.00127335083890819,0.615355965810342,0.99757722076894
178177,1609.793,593.255504497732,385.318328461105,1.5396503635503,0.760363206702998,181200,476.30032790486,0.724046569274844,0.983316777041943,0.86401530831993,0.802858674371863,0.00332958521300579,0.000853348271001851,0.644582051014145,0.992430989181924
68564,1007.341,393.525298228626,223.256614587152,1.76265907711777,0.823494204868041,69105,295.46301992842,0.724226804123711,0.992171333478041,0.849088558959246,0.750810738873425,0.00573953238184216,0.00112506645539059,0.563716765607659,0.993640473821809
62080,952.938,352.988178505276,225.4791302504,1.565502661436,0.769395693430398,62772,281.145355531901,0.724345137389884,0.988975976550054,0.859077374622623,0.796472439168946,0.00568602091664427,0.00141146861137113,0.634368346355731,0.993105334550653
67593,992.946,392.317797960545,222.240803764838,1.76528248329984,0.824074405695442,68881,293.363393332031,0.72437628600823,0.981301084479029,0.861510004272723,0.747769779645668,0.00580411873952252,0.00111940615291248,0.559159643351332,0.987074723776289
68634,1007.249,385.360998758709,229.423819669931,1.67969044937497,0.803468111849135,70059,295.613807041135,0.724430558780689,0.979660000856421,0.850110704139186,0.767108783694612,0.00561472446249249,0.00119932264450828,0.588455886021427,0.988423731628678
79587,1076.521,427.508251895274,239.020647143258,1.78858294044801,0.82909899326574,80645,318.32894252147,0.724519335809482,0.986880773761548,0.862992429990697,0.744614732254222,0.00537158395083712,0.00101861162516189,0.554451099490027,0.991681777860504
72106,1031.093,401.449494355035,231.005288472367,1.73783681321675,0.817852426473924,73362,302.99869737785,0.724799967834024,0.982879419863144,0.852286464490614,0.754761686434914,0.00556749083786418,0.00111449637058325,0.569665203310075,0.989985161520852
80344,1085.561,426.015594400142,242.412508215628,1.75739939137628,0.822321872418204,81307,319.839268980846,0.724877749508291,0.988156001328299,0.856751451496436,0.750768922980862,0.00530239463307953,0.00103914693062038,0.563653975713843,0.990565153866327
79609,1075.371,413.333493391386,247.95903211472,1.66694267946712,0.800074501478681,80885,318.372936847373,0.724877986596737,0.984224516288558,0.865078247272556,0.770256807003796,0.00519204478628529,0.0011273541626293,0.593295548735683,0.988989671725376
77315,1086.568,429.582924283736,233.391900314995,1.84060768048914,0.839539386155681,79121,313.752315371854,0.724900615061506,0.977174201539414,0.822924141113677,0.730364960141253,0.00555626882602,0.000975265205340413,0.533432975002134,0.981840830815098
67976,995.582,382.464411244042,229.656314014939,1.66537729600225,0.799651389565885,69399,294.193356982984,0.725123741252773,0.979495381777836,0.861809738302901,0.76920452814436,0.00562646244621693,0.00121501745184722,0.591675606117787,0.98536312102693
173967,1605.55,604.939820045755,370.009948874389,1.63492852526276,0.791130390459005,176528,470.639632711634,0.725343039763844,0.985492386476933,0.848064860247022,0.777994136137438,0.00347732512514301,0.000785833169022394,0.605274875864239,0.989581160175321
68008,996.629,371.705880894121,234.441757930635,1.58549348962013,0.776011748527468,69070,294.262595241646,0.725465096432838,0.984624294194296,0.860404804602656,0.791654397648515,0.0054656199402147,0.00132422476726461,0.626716685316233,0.993655224405197
151876,1469.108,541.212360065557,359.478361783294,1.50554920018195,0.747546528319113,153869,439.743708421391,0.725471463782792,0.987047423457616,0.88428359288744,0.812516011955317,0.00356351470979982,0.000958045270906945,0.660182269683772,0.99393688809671
184245,1671.122,620.951539813311,385.137447703933,1.61228554510922,0.784414054932065,189905,484.342874335661,0.725508263340067,0.970195624127853,0.829066298817031,0.780001084273466,0.00337024906951782,0.000769524738162916,0.608401691467783,0.980917252773509
77962,1050.313,388.466255428208,256.860768285014,1.51236118314948,0.750194067172964,78652,315.06237697739,0.725619403957484,0.991227177948431,0.888086675247225,0.811041815279669,0.00498276410851708,0.00132991251808492,0.65778882613214,0.994814287351714
74547,1070.415,419.083884901901,229.379030685731,1.82703660246992,0.836914000448067,75913,308.084709684483,0.725744270721782,0.982005717070857,0.817590171672376,0.735138526637928,0.00562174044430898,0.0010128083829464,0.540428653347384,0.987382930689198
75359,1046.443,395.435170845921,245.074469463087,1.61353066156685,0.784792263339655,76422,309.758065030916,0.725764200550879,0.986090392818822,0.864796327105312,0.783334634519931,0.00524735162151728,0.00121873489333695,0.613613149638474,0.990083631282287
67585,1014.517,379.406223212307,229.825842589212,1.6508423027538,0.795653987528766,69220,293.346032239957,0.725791728863068,0.976379659058076,0.825166379045563,0.77317137751799,0.005613763752494,0.0012374765211592,0.597793979013066,0.986863588886284
49882,891.505,357.189003637744,179.834691351015,1.98620744948791,0.86401149447477,51042,252.015346696346,0.7260210170873,0.977273617804945,0.788689675309237,0.705551806269872,0.00716067927584587,0.00109458531445926,0.497803351330679,0.98874072479304
70178,1013.164,390.047288574028,231.897127276916,1.68198413302576,0.804069044601276,71324,298.920398719164,0.726142066325211,0.983932477146542,0.859115097853146,0.766369636389439,0.00555797099623853,0.00118263083265218,0.587322419579682,0.987866990703322
72993,1029.35,402.336102988043,233.390189942938,1.72387752495686,0.814554086769277,74168,304.856645144654,0.726515377724694,0.98415758817819,0.865695060971247,0.757716354263426,0.00551198201180994,0.00112076406650123,0.574134073518258,0.989736825650054
57862,951.333,372.437030500138,201.992521254669,1.84381594024748,0.840150401912051,59220,271.426208273015,0.726544450025113,0.977068557919622,0.803411753978108,0.7287841595894,0.00643664288306899,0.00112004346146256,0.531126351268428,0.979299232754211
162493,1517.497,546.682708142478,379.535298418381,1.4404001694194,0.719732473737402,163687,454.854386966478,0.726706380086046,0.992705590547814,0.886724766297678,0.832026292750297,0.00336434620655953,0.000994554634281821,0.692267751827803,0.997142587016354
166654,1529.386,572.611731590406,372.546025563531,1.5370227899338,0.759413364028384,168540,460.641360592266,0.726731205302634,0.988809778094221,0.895347005250339,0.804456729017502,0.00343593152033798,0.000887636224178736,0.647150628861539,0.994685265080174
74870,1046.748,406.52587202406,236.131628803348,1.72160702945313,0.814008723893932,75593,308.751428683855,0.727034375606914,0.990435622345984,0.858684092776784,0.759487771704679,0.00542975653832056,0.00111440554124386,0.576821675368939,0.993060251056095
132254,1358.189,497.767668367671,339.636341829426,1.46559012409121,0.731054560859617,133553,410.354752317314,0.72711778676988,0.990273524368603,0.900944964968195,0.824390128959138,0.00376372486554411,0.00107233075764739,0.679619084725265,0.996043018717253
